title,publication_date,source,url,description,ai_keywords_found,ce_keywords_found
CABNas-nir: A near-infrared classification for urban pipe network sludge on the fusion algorithm of NAS framework and active learning,2025-12-19T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0339347,"Pipe network sludge is a complex pollutant aggregate deposited during long-term operation of urban sewage pipelines, and a key target for pollution control in environmental monitoring systems. Accurate source classification is critical for treatment optimizat…","computer vision, machine learning, neural networks, artificial intelligence","transportation, construction, infrastructure"
How Productivity Advances,2025-12-19T11:00:31Z,Econlib.org,https://www.econlib.org/library/columns/y2025/klingproductivity/,"<ul>
<li>Every line trending upward, every drop in cost, every additional ounce of efficiency we can squeeze from a bundle of inputs is the product of deliberate effort—of thousands of workers, engineers, factory managers, and line supervisors redesigning pro…","neural networks, artificial intelligence, robotics",construction
"Constraints, mechanisms, and strategies for industry-education integration in vocational education: An empirical study",2025-12-18T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0339158,"Identifying the constraints hindering industry-education integration (IEI) in vocational education is a critical prerequisite for promoting its high-quality development. However, existing research has yet to establish a systematic solution to this core issue.…","neural networks, machine learning","structural, construction, infrastructure"
Adding thousands of roof:colour tags for fun and not really for profit,2025-12-15T16:37:24Z,Openstreetmap.org,https://www.openstreetmap.org/user/PizzaTreeIsland/diary/407928,"Recently, I started adding a large number of roof:colour tags to buildings that had previously lacked this information. I started in Colorado Springs for no particular reason, but I plan to expand this activity further. For reasons I will explain later, start…",neural networks,"construction, concrete"
MAGNET: Multi-view graph autoencoder with cell-gene attention for cell interaction network reconstruction from spatial transcriptomics,2025-12-15T14:00:00Z,Plos.org,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1013810,"Author summary Intercellular interaction is a fundamental biological process that governs tissue function and is frequently dysregulated in diseases. While spatial transcriptomics technologies provide unprecedented data on cellular organization, accurately in…","neural networks, machine learning","structural, construction, bridge"
A multi-image codebook approach for secure text transmission,2025-12-12T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338836,"In modern digital communication, Confidentiality of text transmission is remains a concern in the current online communication as cyber threats and intrusion. To address these challenges, this paper proposes a dual-layered security system that integrates cryp…",neural networks,"construction, infrastructure"
ETHIAD: A novel explainable model for detecting illicit accounts on Ethereum,2025-12-11T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338366,"Ethereum has become a significant trading platform for financial activities such as Dapps, ICOs, and DeFi. However, it has also become a hub for criminal activities such as fraud, money laundering, and illicit fundraising. The construction of fraud detection …","neural networks, machine learning","structural, construction"
DynamicSeq2SeqXGB for PM2.5 imputation in extremely sparse environmental monitoring networks,2025-12-11T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338788,"Environmental monitoring networks face critical data gaps that compromise public health protection and regulatory compliance, with missing data rates often exceeding 40% in operational settings. This study validates DynamicSeq2SeqXGB, a novel hybrid model tha…","neural networks, machine learning","structural, construction, transportation, infrastructure"
Statistical approaches for service delivery differentials as assessed through a composite indicator: Application to Ugandan local governments,2025-12-11T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338264,"This study assesses differentials in service delivery among Ugandan local governments through a composite indicator that consolidates essential performance data from the education, health, and water sectors. The composite indicator scores as an outcome variab…","machine learning, neural networks, artificial intelligence","structural, construction, transportation, infrastructure"
Data-driven prediction of future purchase behavior in cross-border e-commerce using sequence modeling with PSO-tuned LSTM,2025-12-10T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0337932,"With the rapid advancement of cross-border e-commerce, accurately predicting user purchase behavior has emerged as a critical challenge for enhancing platform operational efficiency and user experience. This study proposes a hybrid deep learning framework for…","machine learning, neural networks, artificial intelligence","structural, construction"
Adaptations of the axon initial segment in fast-spiking interneurons of the human neocortex support low action potential thresholds,2025-12-10T14:00:00Z,Plos.org,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3003549,"Across species, homologous neurons exhibit a range of distinct properties, while often filling a similar role in circuit dynamics. This cross-species study shows how specialized geometry and potassium channel expression in the axon initial segment can support…",neural networks,"structural, construction, bridge"
Scalable Construction of Spiking Neural Networks using up to thousands of GPUs,2025-12-10T10:27:31Z,Arxiv.org,https://arxiv.org/abs/2512.09502,"Diverse scientific and engineering research areas deal with discrete, time-stamped changes in large systems of interacting delay differential equations. Simulating such complex systems at scale on high-performance computing clusters demands efficient manageme…",neural networks,construction
Forecasting China’s shipping indices based on modal decomposition and optimized deep learning integrated model,2025-12-08T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0336906,"This study proposes an innovative hybrid forecasting model, VMD-CPSO-BiLSTM, which significantly enhances the prediction accuracy of shipping indices in China’s maritime sector. The model employs a sophisticated three-phase methodology: (1) decomposition thro…","machine learning, neural networks, artificial intelligence","structural, construction, transportation, infrastructure"
Time-domain optimization based NMPC path tracking control for underground LHD,2025-12-08T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-23311-5,"The path tracking control of underground Load-Haul-Dump (LHD) is essential for reducing operators’ working time in underground environments and enhancing mining efficiency. Existing NMPC-based controllers often exhibit suboptimal performance, such as oscillat…","automation, neural networks, machine learning, robotics","transportation, bridge, structural, construction, tunnel"
Score matching the descriptor density of states for model-agnostic free energy estimation,2025-12-08T00:00:00Z,Nature.com,https://www.nature.com/articles/s41467-025-66938-8,"A new technique for ML-driven atomic simulations produces differentiable free energy estimates, allowing computational phase diagram predictions to be fine-tuned against experimental data and equipped with robust uncertainty quantification.","machine learning, neural networks, artificial intelligence","structural, construction"
Adaptive dynamic hypergraph learning for ingredient aware food recommendation,2025-12-06T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-30496-2,Scientific Reports - Adaptive dynamic hypergraph learning for ingredient aware food recommendation,"neural networks, machine learning",construction
Discrete element method (DEM) and soil bin evaluation of farmyard manure and tire traffic on the soil compaction,2025-12-06T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-09504-y,Scientific Reports - Discrete element method (DEM) and soil bin evaluation of farmyard manure and tire traffic on the soil compaction,neural networks,"structural, construction, bridge"
Transient boosting of action potential backpropagation for few-shot temporal pattern learning,2025-12-05T14:00:00Z,Plos.org,https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1013777,"Author summary To what extent neural computations underlying brain computation and AI share the principles and mechanisms of computations is poorly understood. Many biological features of the brain are ignored in the state-of-the-art AI machines, making the a…","machine learning, neural networks, artificial intelligence",construction
